,adview,views,likes,dislikes,comment,published,dur_sec,category_A,category_B,category_C,category_D,category_E,category_G,category_H
11204,54440,61925.0,78.0,5.0,16.0,2016-08-09,233,0,0,0,0,0,1,0
11205,1050,4084.0,78.0,5.0,26.0,2016-12-02,1597,0,0,0,0,0,0,0
11206,5478,97786.0,1661.0,39.0,210.0,2017-04-20,349,0,0,0,0,0,0,0
11207,2,326561.0,214.0,32.0,5.0,2014-07-10,240,0,0,0,0,0,1,0
11208,1,57549.0,502.0,15.0,120.0,2016-12-10,548,0,0,0,1,0,0,0
11209,1,217612.0,198.0,80.0,33.0,2016-09-25,650,0,0,0,1,0,0,0
11210,27,1539114.0,1854.0,735.0,222.0,2016-07-21,956,0,0,0,1,0,0,0
11211,1,2832.0,23.0,0.0,0.0,2014-03-25,178,0,0,0,1,0,0,0
11212,275,1508917.0,20169.0,294.0,1250.0,2012-11-09,280,0,1,0,0,0,0,0
11213,1,9562.0,85.0,8.0,105.0,2012-07-06,1593,0,0,0,1,0,0,0
11214,12,1034776.0,2148.0,238.0,89.0,2016-09-01,42,0,0,0,1,0,0,0
11215,1,48403.0,1.0,0.0,0.0,2016-03-10,31,0,0,0,1,0,0,0
11216,1,463674.0,2283.0,239.0,164.0,2017-04-20,313,0,0,0,0,0,0,1
11217,8,880805.0,6590.0,632.0,2678.0,2016-07-22,296,0,0,0,0,0,0,0
11218,2,819049.0,2411.0,99.0,206.0,2010-05-06,266,0,0,0,0,0,1,0
11219,11,287735.0,238.0,77.0,80.0,2016-09-03,613,0,0,0,1,0,0,0
11220,37,3375748.0,8149.0,916.0,452.0,2012-12-26,286,0,0,0,0,0,1,0
11221,3,158107.0,186.0,43.0,16.0,2012-11-02,7337,0,0,0,0,1,0,0
11222,1,377317.0,773.0,131.0,231.0,2017-01-01,2340,0,0,0,1,0,0,0
11223,1,400189.0,738.0,45.0,102.0,2015-09-20,515,0,1,0,0,0,0,0
11224,34,357882.0,9447.0,93.0,206.0,2014-05-27,166,0,1,0,0,0,0,0
11225,6,575204.0,3887.0,528.0,1918.0,2016-08-06,300,0,0,0,1,0,0,0
11226,1,52741.0,228.0,27.0,124.0,2016-09-10,652,0,0,0,1,0,0,0
11227,1,75405.0,123.0,12.0,4.0,2016-05-20,46,0,0,0,1,0,0,0
11228,1,41596.0,116.0,35.0,21.0,2012-10-30,128,0,0,1,0,0,0,0
11229,4,527875.0,1576.0,243.0,122.0,2012-03-10,247,0,0,0,0,0,1,0
11230,1,498311.0,4346.0,308.0,173.0,2015-06-12,260,0,1,0,0,0,0,0
11231,2,31242.0,220.0,2.0,2.0,2014-07-19,207,0,0,0,1,0,0,0
11232,3,319576.0,1850.0,33.0,141.0,2016-02-16,168,0,0,0,0,1,0,0
11233,2,117109.0,690.0,35.0,42.0,2016-08-01,232,0,0,0,0,0,1,0
11234,1,220938.0,490.0,52.0,37.0,2014-02-26,8265,0,0,0,1,0,0,0
11235,1,66126.0,76.0,8.0,6.0,2014-09-03,230,0,0,0,0,0,0,1
11236,12,222632.0,354.0,24.0,5.0,2012-07-09,26,0,0,0,1,0,0,0
11237,196173,196439.0,2.0,0.0,0.0,2017-01-20,21,0,0,0,1,0,0,0
11238,6,691783.0,254.0,116.0,,2014-08-17,470,0,0,1,0,0,0,0
11239,1,760979.0,11301.0,522.0,3369.0,2017-02-26,314,0,0,0,1,0,0,0
11240,36773,37718.0,9.0,7.0,0.0,2015-08-12,28,0,0,0,1,0,0,0
11241,2,606153.0,591.0,196.0,67.0,2016-04-05,9555,0,0,0,1,0,0,0
11242,3,2563369.0,21298.0,4113.0,11034.0,2015-12-07,570,0,0,0,0,0,0,0
11243,1,1869.0,13.0,1.0,0.0,2017-04-23,140,0,0,0,0,0,0,1
11244,1,16372.0,529.0,10.0,67.0,2012-07-16,349,0,1,0,0,0,0,0
11245,1,1400.0,2.0,2.0,0.0,2012-08-22,698,0,0,0,1,0,0,0
11246,11,92051.0,313.0,14.0,33.0,2015-10-14,159,0,0,0,1,0,0,0
11247,2,5782.0,12.0,3.0,2.0,2013-04-30,145,0,1,0,0,0,0,0
11248,180,917011.0,34440.0,262.0,782.0,2015-09-11,282,0,1,0,0,0,0,0
11249,1,150246.0,237.0,45.0,57.0,2015-10-08,265,1,0,0,0,0,0,0
11250,1,253671.0,58.0,28.0,0.0,2015-04-18,39,0,0,0,0,0,0,1
11251,1,12560.0,163.0,2.0,99.0,2013-04-22,303,0,0,0,0,0,1,0
11252,1,158727.0,72.0,2.0,2.0,2014-12-07,35,0,0,0,1,0,0,0
11253,5747,73985.0,458.0,22.0,42.0,2016-12-22,80,0,0,0,0,1,0,0
11254,2,1243126.0,3794.0,157.0,324.0,2015-05-20,211,0,0,0,1,0,0,0
11255,13,1103686.0,2172.0,511.0,190.0,2014-08-25,1170,0,0,0,0,0,0,1
11256,2160,470391.0,4522.0,76.0,245.0,2016-01-11,240,0,0,0,1,0,0,0
11257,3,241619.0,415.0,63.0,32.0,2015-04-03,9960,0,0,0,1,0,0,0
11258,2,151430.0,249.0,53.0,20.0,2015-07-05,9536,0,0,0,1,0,0,0
11259,14923,119603.0,821.0,17.0,7.0,2015-03-27,188,0,0,0,1,0,0,0
11260,3,217560.0,626.0,93.0,52.0,2014-12-24,4933,0,0,0,0,0,1,0
11261,1,10894.0,109.0,1.0,33.0,2016-08-26,446,0,0,0,0,0,0,0
11262,6,337972.0,454.0,48.0,26.0,2014-03-23,278,0,0,0,0,0,1,0
11263,21,183329.0,544.0,19.0,51.0,2016-06-22,589,0,0,0,1,0,0,0
11264,2,205364.0,277.0,61.0,18.0,2013-01-30,315,0,0,0,0,0,1,0
11265,2,7860552.0,33487.0,2010.0,1077.0,2013-05-14,457,0,0,0,0,0,1,0
11266,1,59390.0,178.0,10.0,17.0,2016-02-07,3709,0,0,0,0,0,1,0
11267,1,497503.0,2147.0,92.0,50.0,2015-07-18,45,0,0,0,1,0,0,0
11268,1,20590.0,59.0,1.0,17.0,2012-05-25,75,0,0,0,1,0,0,0
11269,3,1703655.0,3221.0,209.0,207.0,2011-11-07,283,0,0,0,1,0,0,0
11270,1,101148.0,295.0,41.0,25.0,2013-01-07,2977,0,0,0,0,0,1,0
11271,2,83423.0,106.0,23.0,56.0,2016-09-02,205,0,0,0,1,0,0,0
11272,1,714239.0,3434.0,270.0,671.0,2013-09-23,1020,0,0,0,1,0,0,0
11273,1,8791.0,5.0,4.0,0.0,2012-10-06,543,0,0,0,1,0,0,0
11274,802,1129.0,18.0,0.0,2.0,2017-01-05,269,0,0,0,0,0,1,0
11275,3,609498.0,619.0,83.0,19.0,2016-09-19,620,0,0,0,1,0,0,0
11276,1,11498.0,114.0,6.0,1.0,2015-05-04,232,0,0,0,1,0,0,0
11277,2,554527.0,3159.0,284.0,797.0,2016-09-14,532,0,1,0,0,0,0,0
11278,10,819629.0,1218.0,253.0,30.0,2016-05-24,119,0,0,0,1,0,0,0
11279,1,846483.0,871.0,65.0,51.0,2013-12-10,214,0,0,0,1,0,0,0
11280,1,649.0,3.0,2.0,0.0,2013-07-16,382,0,0,0,0,1,0,0
11281,1,659309.0,777.0,146.0,61.0,2016-09-03,15384,0,0,0,1,0,0,0
11282,1,7417.0,,,0.0,2016-09-02,181,0,0,0,1,0,0,0
11283,15,190354.0,403.0,62.0,43.0,2012-11-20,1772,0,0,0,0,0,1,0
11284,3,269302.0,217.0,43.0,28.0,2016-06-22,630,0,0,0,1,0,0,0
11285,12,41528.0,421.0,2.0,22.0,2016-01-01,189,0,0,1,0,0,0,0
11286,1,3155264.0,28094.0,1626.0,798.0,2014-09-11,270,0,0,0,0,0,1,0
11287,1,506514.0,14070.0,346.0,1266.0,2016-02-29,182,0,0,0,1,0,0,0
11288,1,6427.0,60.0,2.0,7.0,2017-03-07,72,0,0,0,1,0,0,0
11289,21,591481.0,648.0,117.0,43.0,2012-03-05,284,0,0,0,0,0,1,0
11290,1,3544101.0,3268.0,2607.0,983.0,2015-12-23,214,0,0,0,0,1,0,0
11291,3,21668.0,36.0,0.0,4.0,2011-06-16,603,0,0,0,0,1,0,0
11292,1,39979.0,84.0,9.0,12.0,2015-08-04,9319,0,0,0,1,0,0,0
11293,10,237478.0,1819.0,27.0,44.0,2015-05-27,298,0,0,0,0,0,1,0
11294,2,20740.0,46.0,3.0,7.0,2016-05-23,189,0,0,0,0,0,1,0
11295,2,253699.0,103.0,42.0,8.0,2016-05-04,86,0,0,0,1,0,0,0
11296,1,206212.0,99.0,15.0,24.0,2014-11-21,111,0,0,0,0,0,1,0
11297,1,79545.0,357.0,27.0,42.0,2012-11-06,2394,0,0,0,0,0,1,0
11298,2,966558.0,1732.0,177.0,206.0,2016-04-08,5148,0,0,0,0,1,0,0
11299,1,156130.0,,,15.0,2013-11-19,146,0,0,0,0,0,0,0
11300,1,236139.0,353.0,24.0,175.0,2013-02-07,814,0,0,0,0,0,1,0
11301,4,3804733.0,909.0,689.0,74.0,2014-03-30,108,0,0,0,0,0,0,1
11302,2,356110.0,369.0,63.0,12.0,2012-04-17,2163,0,0,0,1,0,0,0
11303,1,646535.0,1038.0,711.0,35.0,2016-04-12,254,0,0,0,0,0,1,0
11304,13,1215271.0,2288.0,240.0,96.0,2016-08-07,504,0,0,0,0,1,0,0
11305,5,78131.0,128.0,27.0,4.0,2013-09-14,226,0,0,0,1,0,0,0
11306,7,120671.0,57.0,21.0,7.0,2013-04-18,200,0,0,0,1,0,0,0
11307,2,14439.0,69.0,2.0,5.0,2015-06-19,3772,0,0,0,0,0,1,0
11308,667,7433.0,101.0,0.0,11.0,2016-11-12,264,0,0,0,1,0,0,0
11309,1,1964388.0,8373.0,498.0,294.0,2014-08-27,736,0,0,0,1,0,0,0
11310,2,483.0,2.0,0.0,0.0,2012-11-27,1376,0,0,0,1,0,0,0
11311,15,273505.0,196.0,38.0,27.0,2012-05-24,340,0,0,0,1,0,0,0
11312,4,58254.0,435.0,15.0,24.0,2014-09-19,312,0,0,0,1,0,0,0
11313,1,21757.0,118.0,8.0,23.0,2016-08-26,245,0,0,0,1,0,0,0
11314,2,741340.0,234.0,191.0,108.0,2016-06-06,84,0,0,0,1,0,0,0
11315,8,726744.0,1989.0,196.0,61.0,2012-07-06,861,0,0,0,1,0,0,0
11316,1,45085.0,502.0,37.0,55.0,2013-11-04,1332,0,0,0,0,0,0,0
11317,1,8746.0,195.0,6.0,11.0,2016-10-10,199,0,0,0,0,0,1,0
11318,5,102970.0,445.0,67.0,23.0,2013-08-28,177,0,1,0,0,0,0,0
11319,1,539720.0,652.0,213.0,132.0,2016-05-14,52,0,0,0,1,0,0,0
11320,1,110860.0,471.0,6.0,6.0,2015-03-28,79,0,0,1,0,0,0,0
11321,38,338607.0,4749.0,189.0,690.0,2017-01-18,409,0,1,0,0,0,0,0
11322,2,368433.0,317.0,184.0,18.0,2014-02-20,991,0,0,1,0,0,0,0
11323,3,272501.0,2201.0,195.0,424.0,2016-06-17,698,0,0,0,0,0,0,0
11324,1,17200.0,10.0,3.0,0.0,2012-08-16,205,0,0,0,0,0,0,0
11325,2,40880.0,295.0,10.0,42.0,2015-10-16,3166,0,0,0,0,0,1,0
11326,3,3049656.0,6380.0,687.0,1982.0,2009-06-01,240,0,1,0,0,0,0,0
11327,11,240427.0,1078.0,40.0,35.0,2014-11-18,396,0,0,0,1,0,0,0
11328,84,3547414.0,13716.0,1441.0,1104.0,2014-08-27,5329,0,0,0,0,0,1,0
11329,1,270.0,0.0,0.0,0.0,2015-06-23,480,0,0,0,0,1,0,0
11330,1,67697.0,370.0,16.0,207.0,2016-08-10,626,0,0,0,1,0,0,0
11331,9,37782.0,22.0,3.0,0.0,2014-03-14,52,0,0,0,1,0,0,0
11332,622,986.0,6.0,0.0,0.0,2013-08-14,32,0,0,0,0,0,1,0
11333,1,750759.0,775.0,64.0,17.0,2015-04-14,224,0,0,0,1,0,0,0
11334,1,12628.0,486.0,3.0,47.0,2016-08-26,175,0,0,0,0,0,0,0
11335,2,153320.0,584.0,54.0,60.0,2014-11-05,170,0,0,0,1,0,0,0
11336,57,1799.0,10.0,0.0,1.0,2016-07-20,100,0,0,0,1,0,0,0
11337,1,71267.0,53.0,8.0,2.0,2013-01-19,82,0,0,0,1,0,0,0
11338,1,189299.0,139.0,24.0,1.0,2014-06-18,129,0,0,0,0,0,0,1
11339,1,91258.0,339.0,22.0,110.0,2015-03-13,473,0,0,0,1,0,0,0
11340,1,15397.0,13.0,16.0,,2015-07-09,107,0,0,1,0,0,0,0
11341,2,13914.0,25.0,4.0,2.0,2012-11-28,271,0,1,0,0,0,0,0
11342,7,377054.0,919.0,142.0,68.0,2015-09-15,8364,0,0,0,0,0,1,0
11343,13,437693.0,703.0,51.0,66.0,2010-11-23,1348,0,0,0,0,0,1,0
11344,1,955046.0,4375.0,673.0,2958.0,2015-06-14,171,0,0,0,0,0,0,0
11345,4,56199.0,185.0,14.0,22.0,2015-06-13,9443,0,0,0,1,0,0,0
11346,2,57654.0,94.0,4.0,20.0,2011-06-11,663,0,0,0,0,1,0,0
11347,1,363018.0,1165.0,50.0,186.0,2013-07-30,248,1,0,0,0,0,0,0
11348,32,3960084.0,17643.0,2068.0,1166.0,2016-09-23,233,0,0,1,0,0,0,0
11349,1,100391.0,985.0,28.0,375.0,2016-01-06,366,0,0,0,0,0,0,0
11350,1,623547.0,1123.0,76.0,51.0,2016-06-20,255,0,0,0,0,0,1,0
11351,6,810158.0,904.0,405.0,214.0,2016-08-18,116,0,0,0,1,0,0,0
11352,5,1125.0,,,,2016-06-01,31,0,0,0,1,0,0,0
11353,7,2233.0,9.0,0.0,0.0,2016-10-12,612,0,0,0,1,0,0,0
11354,8,1442531.0,17751.0,646.0,8173.0,2016-12-20,229,0,0,0,1,0,0,0
11355,1,338864.0,5142.0,953.0,322.0,2014-09-01,162,0,0,0,0,0,1,0
11356,7,571784.0,1679.0,474.0,2245.0,2010-09-03,108,0,0,0,1,0,0,0
11357,15,1979932.0,8669.0,433.0,491.0,2016-03-26,211,0,0,0,0,0,1,0
11358,13,2599702.0,13852.0,1028.0,5355.0,2015-09-25,381,0,1,0,0,0,0,0
11359,24,182925.0,41.0,27.0,0.0,2013-11-28,611,0,0,0,0,1,0,0
11360,51,2501243.0,10507.0,605.0,1784.0,2013-02-25,3427,0,0,0,0,1,0,0
11361,3,46781.0,72.0,6.0,6.0,2015-08-30,396,0,0,0,1,0,0,0
11362,2,211523.0,636.0,52.0,67.0,2013-08-31,426,1,0,0,0,0,0,0
11363,1,849.0,33.0,0.0,26.0,2013-06-26,61,0,0,0,0,1,0,0
11364,249,1626828.0,20219.0,279.0,1230.0,2013-06-06,287,0,1,0,0,0,0,0
11365,3,425482.0,2431.0,63.0,945.0,2016-07-05,93,0,0,0,0,0,0,1
11366,1,25130.0,98.0,6.0,8.0,2016-08-10,291,0,0,0,1,0,0,0
11367,1,16293.0,12.0,4.0,3.0,2012-09-30,2367,0,0,0,1,0,0,0
11368,4,1336013.0,31083.0,826.0,3242.0,2015-10-06,270,0,0,0,1,0,0,0
11369,7,145646.0,117.0,33.0,20.0,2012-04-04,265,0,0,0,0,0,1,0
11370,2,80647.0,929.0,207.0,756.0,2013-08-23,200,0,0,0,1,0,0,0
11371,1,5183.0,28.0,0.0,1.0,2015-03-25,144,0,0,0,1,0,0,0
11372,10,9231136.0,24118.0,2636.0,3621.0,2015-02-03,551,0,1,0,0,0,0,0
11373,60733,61779.0,1.0,0.0,0.0,2016-04-06,31,0,0,0,1,0,0,0
11374,1,31996.0,434.0,27.0,88.0,2015-09-24,1959,0,0,0,0,1,0,0
11375,3,11442.0,46.0,2.0,8.0,2014-05-05,692,0,0,0,1,0,0,0
11376,2,175060.0,511.0,102.0,103.0,2016-08-25,121,0,0,0,1,0,0,0
11377,18,703950.0,2893.0,248.0,138.0,2012-06-10,312,0,0,0,1,0,0,0
11378,20,737649.0,1702.0,96.0,53.0,2013-11-06,895,0,0,0,1,0,0,0
11379,2,42326.0,93.0,12.0,16.0,2016-04-20,2228,0,0,0,0,0,1,0
11380,56,3335679.0,23026.0,586.0,3752.0,2016-07-27,585,0,1,0,0,0,0,0
11381,1,60440.0,40.0,7.0,7.0,2012-10-31,95,0,0,0,1,0,0,0
11382,3,167399.0,485.0,28.0,27.0,2016-02-13,192,0,0,0,0,1,0,0
11383,1,178393.0,317.0,51.0,19.0,2012-05-14,355,0,0,0,0,0,0,0
11384,4,11349.0,166.0,10.0,32.0,2016-10-29,439,0,0,0,1,0,0,0
11385,367,3013.0,12.0,5.0,0.0,2013-07-20,43,0,0,0,0,0,1,0
11386,2,1941.0,0.0,0.0,0.0,2012-12-10,56,0,0,0,0,0,1,0
11387,1,1325498.0,4602.0,188.0,184.0,2014-11-06,460,0,0,0,0,0,0,1
11388,6,173945.0,365.0,17.0,23.0,2009-12-21,424,0,0,0,1,0,0,0
11389,1,361.0,3.0,0.0,1.0,2016-05-11,21,0,0,0,1,0,0,0
11390,1,587.0,2.0,0.0,0.0,2013-06-27,262,0,0,0,0,0,1,0
11391,1,838103.0,1644.0,314.0,231.0,2015-04-02,397,0,0,0,0,0,0,0
11392,1,24426.0,160.0,36.0,60.0,2016-07-27,98,1,0,0,0,0,0,0
11393,2,406040.0,1770.0,136.0,156.0,2016-07-14,5927,0,0,0,0,0,1,0
11394,1,1558914.0,3230.0,678.0,316.0,2016-09-27,298,0,0,0,1,0,0,0
11395,1,4062751.0,12839.0,976.0,1059.0,2012-02-04,140,0,0,0,1,0,0,0
11396,1,449573.0,424.0,206.0,23.0,2014-06-28,328,0,0,0,1,0,0,0
11397,1,495695.0,2978.0,99.0,1548.0,2016-01-01,380,0,0,0,1,0,0,0
11398,1,135871.0,78.0,16.0,36.0,2016-07-07,63,0,0,0,1,0,0,0
11399,2,77262.0,65.0,10.0,2.0,2015-11-12,74,0,0,0,1,0,0,0
11400,32,1216109.0,2051.0,171.0,51.0,2014-05-08,133,0,0,0,1,0,0,0
11401,3,64495.0,61.0,6.0,6.0,2013-12-03,242,0,0,0,1,0,0,0
11402,2,317022.0,1075.0,53.0,144.0,2016-05-18,225,0,0,0,1,0,0,0
11403,5,96122.0,219.0,18.0,3.0,2014-10-24,187,0,0,0,0,0,0,0
11404,1,163591.0,182.0,29.0,13.0,2016-08-03,9630,0,0,0,1,0,0,0
11405,2,4255155.0,22078.0,1040.0,4313.0,2015-05-12,7647,0,0,0,0,1,0,0
11406,5,549040.0,2048.0,70.0,175.0,2013-12-17,5010,0,0,0,0,0,1,0
11407,1,5102.0,28.0,62.0,42.0,2013-04-22,207,0,0,0,0,0,1,0
11408,1,109505.0,807.0,16.0,24.0,2015-06-22,525,0,0,1,0,0,0,0
11409,1,62030.0,53.0,18.0,22.0,2016-08-22,770,0,0,0,0,1,0,0
11410,1,54047.0,102.0,24.0,0.0,2014-06-04,916,0,0,1,0,0,0,0
11411,5,141495.0,322.0,47.0,23.0,2013-01-07,380,0,0,0,0,0,1,0
11412,1,46973.0,67.0,8.0,0.0,2016-04-12,672,0,0,0,1,0,0,0
11413,1,2005.0,13.0,0.0,0.0,2014-04-28,842,0,0,0,1,0,0,0
11414,2,22492.0,150.0,1.0,2.0,2014-02-14,255,0,0,0,0,0,1,0
11415,2,697954.0,736.0,57.0,116.0,2011-05-04,357,0,0,0,0,0,1,0
11416,6,175319.0,1565.0,43.0,132.0,2015-12-03,240,0,0,0,0,0,1,0
11417,91,319.0,0.0,0.0,0.0,2016-05-09,20,0,0,0,1,0,0,0
11418,4,102507.0,394.0,19.0,31.0,2013-12-25,1337,0,0,0,0,0,1,0
11419,11,1138348.0,692.0,433.0,57.0,2016-08-23,131,0,0,0,1,0,0,0
11420,26,1669485.0,15687.0,1761.0,3446.0,2016-06-29,1286,0,0,0,1,0,0,0
11421,4,38117.0,21.0,5.0,0.0,2013-06-15,727,0,0,0,0,1,0,0
11422,6,493199.0,951.0,116.0,54.0,2012-03-21,772,0,0,0,1,0,0,0
11423,1,109076.0,340.0,41.0,414.0,2016-10-01,791,0,0,0,1,0,0,0
11424,1,46909.0,84.0,25.0,11.0,2013-06-28,245,0,0,1,0,0,0,0
11425,1,2678181.0,2608.0,1299.0,387.0,2017-04-07,83,0,0,0,1,0,0,0
11426,1,507426.0,1714.0,383.0,28.0,2016-10-27,25,0,0,0,1,0,0,0
11427,1,105180.0,197.0,4.0,3.0,2016-05-19,31,0,0,0,1,0,0,0
11428,4,1307624.0,2454.0,192.0,327.0,2015-11-29,195,0,0,0,1,0,0,0
11429,5,2517612.0,14358.0,1138.0,1718.0,2015-05-29,273,0,0,0,1,0,0,0
11430,1200,1395.0,1.0,1.0,0.0,2013-08-07,39,0,0,0,0,0,1,0
11431,93,2548552.0,5713.0,1104.0,856.0,2013-11-09,4056,0,0,0,0,0,1,0
11432,3,184413.0,203.0,18.0,17.0,2010-01-30,269,0,0,0,1,0,0,0
11433,1,2894.0,3.0,0.0,0.0,2014-05-21,68,0,0,1,0,0,0,0
11434,5,187807.0,217.0,51.0,10.0,2015-03-13,533,0,0,0,0,0,0,1
11435,1,20196.0,22.0,4.0,2.0,2013-07-20,233,0,0,0,1,0,0,0
11436,103,1412548.0,374.0,222.0,32.0,2013-03-29,62,0,0,0,1,0,0,0
11437,1,32278.0,830.0,9.0,590.0,2016-02-03,572,0,0,0,1,0,0,0
11438,2,203359.0,489.0,10.0,102.0,2008-03-17,294,0,0,0,0,0,1,0
11439,114055,1029501.0,28048.0,468.0,847.0,2015-08-11,893,0,1,0,0,0,0,0
11440,14,366.0,1.0,0.0,0.0,2017-02-17,10,0,0,0,1,0,0,0
11441,54,351184.0,5488.0,85.0,682.0,2013-04-10,93,0,0,0,0,0,1,0
11442,1,31611.0,26.0,9.0,1.0,2016-10-04,917,0,0,0,0,1,0,0
11443,6,3926081.0,8069.0,1246.0,275.0,2015-03-07,174,0,0,1,0,0,0,0
11444,8,1445475.0,3877.0,948.0,2488.0,2016-08-24,320,0,0,0,0,0,0,1
11445,15,114397.0,184.0,27.0,6.0,2014-04-03,2224,0,0,0,1,0,0,0
11446,1,100681.0,66.0,15.0,2.0,2014-10-24,103,0,0,0,1,0,0,0
11447,1,16174.0,184.0,6.0,4.0,2016-07-09,204,0,0,0,0,0,1,0
11448,1,35513.0,1729.0,15.0,190.0,2016-09-10,176,0,0,0,0,0,1,0
11449,1,158317.0,1274.0,30.0,314.0,2013-11-01,758,0,0,0,0,0,1,0
11450,4,3560921.0,13155.0,898.0,2465.0,2015-02-03,472,0,1,0,0,0,0,0
11451,19,798020.0,2459.0,103.0,144.0,2014-05-06,565,0,0,0,1,0,0,0
11452,1,236072.0,1691.0,36.0,140.0,2012-02-14,126,0,0,0,0,0,1,0
11453,2287,3445.0,24.0,0.0,5.0,2016-11-07,461,0,0,0,0,0,1,0
11454,1,1120.0,11.0,0.0,3.0,2015-01-20,134,0,0,0,0,0,1,0
11455,1,182077.0,110.0,19.0,13.0,2011-09-02,435,0,0,0,0,0,1,0
11456,19,1047069.0,969.0,322.0,45.0,2014-12-10,7477,0,0,0,0,0,1,0
11457,5,182151.0,2748.0,236.0,1344.0,2016-11-15,251,0,1,0,0,0,0,0
11458,11,956413.0,2570.0,154.0,55.0,2012-05-03,331,0,0,0,1,0,0,0
11459,1,33373.0,134.0,12.0,16.0,2015-02-09,470,0,0,1,0,0,0,0
11460,4,164296.0,86.0,17.0,8.0,2013-09-20,139,0,0,0,1,0,0,0
11461,5255,84856.0,1376.0,25.0,150.0,2017-02-15,223,0,0,0,0,0,0,0
11462,1,61993.0,538.0,47.0,656.0,2016-05-20,354,0,1,0,0,0,0,0
11463,1,14458.0,160.0,2.0,175.0,2013-08-12,768,0,0,0,1,0,0,0
11464,7,1536473.0,1455.0,730.0,50.0,2015-12-21,434,0,0,0,1,0,0,0
11465,1,173870.0,577.0,49.0,23.0,2015-03-24,346,0,0,0,1,0,0,0
11466,1,836030.0,1357.0,64.0,320.0,2015-06-25,478,0,0,0,1,0,0,0
11467,1,158184.0,1895.0,22.0,64.0,2015-08-14,846,0,0,0,1,0,0,0
11468,124,406218.0,3562.0,50.0,482.0,2015-11-29,9,0,1,0,0,0,0,0
11469,1,39856.0,367.0,33.0,19.0,2014-09-13,270,0,0,0,0,0,1,0
11470,367,28628.0,280.0,7.0,44.0,2015-06-30,1148,0,1,0,0,0,0,0
11471,2,295924.0,805.0,58.0,16.0,2016-02-16,338,0,0,0,1,0,0,0
11472,4,62200.0,153.0,5.0,13.0,2014-04-10,987,0,1,0,0,0,0,0
11473,1,162092.0,600.0,33.0,102.0,2016-06-19,123,0,0,0,1,0,0,0
11474,1,157441.0,2613.0,43.0,1052.0,2016-09-01,157,0,0,0,0,0,0,0
11475,2,1977.0,5.0,1.0,0.0,2016-05-17,31,0,0,0,1,0,0,0
11476,12,8054.0,53.0,0.0,15.0,2014-12-17,149,0,0,0,0,0,1,0
11477,2,811335.0,1391.0,133.0,407.0,2015-04-21,616,1,0,0,0,0,0,0
11478,50,61971.0,597.0,14.0,56.0,2017-01-07,110,0,0,0,1,0,0,0
11479,2,39069.0,65.0,14.0,11.0,2014-11-02,4771,0,0,0,0,1,0,0
11480,1,233308.0,2485.0,53.0,397.0,2015-07-26,868,1,0,0,0,0,0,0
11481,1,175448.0,33.0,20.0,17.0,2016-07-27,259,0,0,0,0,0,0,1
11482,16,997190.0,5857.0,129.0,605.0,2016-07-21,268,0,0,0,0,1,0,0
11483,1,3150.0,3.0,0.0,7.0,2012-08-28,874,0,0,0,1,0,0,0
11484,1,544305.0,12448.0,191.0,2066.0,2016-10-23,387,0,0,0,1,0,0,0
11485,14,8047.0,12.0,1.0,2.0,2013-11-26,303,0,0,0,0,1,0,0
11486,11,4170539.0,15688.0,652.0,60.0,2015-11-20,247,0,0,0,0,0,1,0
11487,1,508998.0,,,25.0,2015-02-16,300,0,0,0,0,0,0,1
11488,1,43824.0,912.0,19.0,54.0,2016-04-12,70,0,0,0,1,0,0,0
11489,11298,15106.0,56.0,2.0,1.0,2015-02-03,119,0,0,0,1,0,0,0
11490,1,175404.0,149.0,39.0,,2016-07-26,8486,0,0,0,0,1,0,0
11491,1,1133.0,5.0,1.0,0.0,2016-02-15,21,0,0,0,1,0,0,0
11492,4,314695.0,664.0,162.0,33.0,2013-07-16,4430,0,0,0,1,0,0,0
11493,4,220648.0,199.0,79.0,42.0,2014-02-04,2558,0,0,0,1,0,0,0
11494,2,393566.0,918.0,61.0,41.0,2014-10-09,401,0,0,0,0,0,1,0
11495,1,110765.0,1028.0,37.0,360.0,2013-07-30,36193,0,0,0,0,0,1,0
11496,1,79952.0,856.0,15.0,121.0,2016-02-10,658,0,0,0,1,0,0,0
11497,1,2811191.0,1821.0,930.0,639.0,2014-01-31,114,0,0,0,0,0,0,1
11498,80,4789362.0,25768.0,1385.0,1744.0,2016-08-26,349,0,0,0,1,0,0,0
11499,1,370695.0,604.0,95.0,54.0,2015-01-30,8723,0,0,0,1,0,0,0
11500,1,2547.0,21.0,0.0,1.0,2013-01-25,713,0,0,1,0,0,0,0
11501,2,655563.0,10350.0,337.0,7660.0,2016-05-25,494,0,0,0,1,0,0,0
11502,20,159204.0,1368.0,55.0,172.0,2015-06-26,911,0,0,0,0,1,0,0
11503,2,174122.0,333.0,17.0,211.0,2006-11-16,195,0,0,0,1,0,0,0
11504,1,170455.0,419.0,5.0,41.0,2011-05-21,502,0,0,0,0,0,1,0
11505,1,53312.0,124.0,7.0,3.0,2016-04-15,59,0,0,0,1,0,0,0
11506,5,103284.0,387.0,21.0,155.0,2013-11-12,3584,0,0,0,1,0,0,0
11507,8,1782304.0,3278.0,158.0,318.0,2011-06-01,70,0,0,0,1,0,0,0
11508,5,524666.0,6015.0,349.0,661.0,2016-09-14,441,0,1,0,0,0,0,0
